"Kind","File","Line","Text"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","362","valorNovo: ""Status=Convertido em Venda"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","401","Details = $""Cliente: {orcamento.Cliente?.Nome ?? ""Nao informado""}\nItens: {orcamento.Itens.Count}\nTotal: {orcamento.Total:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","419","detalhes: $""Numero={orcamento.Numero}; OrdemServico={ordem.Numero}; Cliente={orcamento.Cliente?.Nome ?? ""Nao informado""}; Total={orcamento.Total:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","420","valorAnterior: $""Status={statusAnterior}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","421","valorNovo: $""Status=Convertido em OS; OrdemServicoId={ordem.Id}"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","486","Details = $""Cliente: {orcamento.Cliente?.Nome ?? ""Nao informado""}\nItens: {orcamento.Itens.Count}\nStatus: {orcamento.Status}\nTotal: {orcamento.Total:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","503","detalhes: $""Numero={orcamento.Numero}; Cliente={orcamento.Cliente?.Nome ?? ""Nao informado""}; Total={orcamento.Total:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","504","valorAnterior: $""Status={orcamento.Status}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","505","valorNovo: UiText.T(""Deleted""));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","652","Total = 230m"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrcamentosControl.xaml.cs","664","details: $""Total integrado: {orcamento.Total:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","182","TotalAbertasText.Text = abertas.Count.ToString();"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","189","FaturamentoPrevistoText.Text = abertas.Sum(o => o.Total).ToString(""C"");"
"double","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","368","const double margin = 50d;"
"double","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","383","double LarguraUtil()"
"double","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","388","void GarantirEspaco(double altura)"
"double","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","396","void Linha(string texto, PdfSharpCore.Drawing.XFont fonte, PdfSharpCore.Drawing.XBrush brush, double espacamento = 15)"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","455","Linha($""{linha.Descricao} | {linha.Resumo} | {linha.TotalFormatado}"", font, PdfSharpCore.Drawing.XBrushes.Black);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","460","Linha($""Pecas: {item.TotalPecasFormatado}"", font, PdfSharpCore.Drawing.XBrushes.Black);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","461","Linha($""Servicos: {item.TotalServicosFormatado}"", font, PdfSharpCore.Drawing.XBrushes.Black);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","462","Linha($""Desconto: {item.DescontoFormatado}"", font, PdfSharpCore.Drawing.XBrushes.Firebrick);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","463","Linha($""Total da OS: {item.TotalFormatado}"", boldFont, PdfSharpCore.Drawing.XBrushes.DarkOrange, 18);"
"double","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","489","double larguraMaxima)"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","561","$""Conta a receber atualizada para a OS {ordem.Numero}."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","788","$""Cliente: {item.ClienteNome}\nVeiculo: {item.VeiculoResumo}\nTotal previsto: {item.TotalFormatado}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","798","$""Numero={item.Numero}; Cliente={item.ClienteNome}; Total={item.TotalFormatado}"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","954","$""Total previsto: {item.TotalFormatado}\n"" +"
"double","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","970","ColumnWidth = double.PositiveInfinity,"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1195","cabecalho.Cells.Add(CriarCelulaTabelaImpressao(""Total"", true, TextAlignment.Right));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1207","vazio.Cells.Add(CriarCelulaTabelaImpressao(item.TotalFormatado, false, TextAlignment.Right));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1221","row.Cells.Add(CriarCelulaTabelaImpressao(linha.TotalFormatado, false, TextAlignment.Right));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1242","grid.Children.Add(CriarCardFinanceiro(""Pecas"", item.TotalPecasFormatado, ""#F8FAFC"", ""#1F2937"", 0));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1243","grid.Children.Add(CriarCardFinanceiro(""Servicos"", item.TotalServicosFormatado, ""#F8FAFC"", ""#1F2937"", 1));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1244","grid.Children.Add(CriarCardFinanceiro(""Desconto"", item.DescontoFormatado, ""#FFF1F2"", ""#B91C1C"", 2));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1245","grid.Children.Add(CriarCardFinanceiro(""Total"", item.TotalFormatado, ""#FFF7ED"", ""#C2410C"", 3, destaque: true));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1396","private static Border CriarCardFinanceiro(string titulo, string valor, string fundoHex, string valorHex, int column, bool destaque = false)"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1418","Text = valor,"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1422","Foreground = CriarBrush(valorHex)"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1463","private static void AdicionarResumoCelula(Grid grid, int row, int column, string titulo, string valor)"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1478","Text = TextoOuPadrao(valor, ""-""),"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1540","Desconto = ordem.Desconto;"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1545","TotalPecas = ordem.Itens"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1547",".Sum(i => i.Total);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1549","TotalServicos = ordem.Itens"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1551",".Sum(i => i.Total);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1553","CustoTotal = ordem.Itens.Sum(i => i.CustoTotal);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1554","Total = Math.Max(0, TotalPecas + TotalServicos - Desconto);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1555","Lucro = Total - CustoTotal;"
"decimal","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1641","public decimal TotalPecas { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1641","public decimal TotalPecas { get; }"
"decimal","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1642","public decimal TotalServicos { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1642","public decimal TotalServicos { get; }"
"decimal","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1643","public decimal Desconto { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1643","public decimal Desconto { get; }"
"decimal","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1644","public decimal Total { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1644","public decimal Total { get; }"
"decimal","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1645","public decimal CustoTotal { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1645","public decimal CustoTotal { get; }"
"decimal","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1646","public decimal Lucro { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1646","public decimal Lucro { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1660","public string TotalPecasFormatado => TotalPecas.ToString(""C"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1661","public string TotalServicosFormatado => TotalServicos.ToString(""C"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1662","public string DescontoFormatado => Desconto.ToString(""C"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1663","public string TotalFormatado => Total.ToString(""C"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1664","public string LucroFormatado => Lucro.ToString(""C"");"
"REAL_sql","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1710","$""Previsto {FormatarMinutos(TempoPrevistoMinutos)} | Real {FormatarMinutos(TempoRealMinutos)}"";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1753","Resumo = $""{item.Tipo} - Qtd {item.Quantidade:N2} - Unit. {item.ValorUnitario:C}"";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1754","TotalFormatado = item.Total.ToString(""C"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\OrdensServicoControl.xaml.cs","1799","public string TotalFormatado { get; }"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","49","Subheader = ""Informe o valor inicial que entra no caixa nesta sessao operacional."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","50","ValorLabel = ""Valor de abertura"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","64","var sessao = _caixaService.AbrirCaixa(dialog.ValorInformado, dialog.ObservacoesInformadas);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","69","$""Caixa {sessao.NumeroCaixa} aberto com sucesso.\nSaldo inicial: {sessao.ValorAbertura:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","100","Subheader = ""Registre o valor que esta entrando no caixa fora do fluxo de venda."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","101","ValorLabel = ""Valor do suprimento"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","115","dialog.ValorInformado,"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","122","$""Suprimento registrado.\nSaldo esperado atual: {sessao.ValorEsperado:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","162","Subheader = $""Saldo esperado atual: {sessao.ValorEsperado:C}\nInforme o valor que sera retirado do caixa."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","163","ValorLabel = ""Valor da sangria"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","178","dialog.ValorInformado,"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","185","$""Sangria registrada.\nSaldo esperado atual: {sessaoAtualizada.ValorEsperado:C}"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","225","Subheader = $""Valor esperado no sistema: {sessao.ValorEsperado:C}\nInforme o valor contado em caixa."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","226","ValorLabel = ""Valor contado"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","229","ValorInicial = sessao.ValorEsperado"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","239","var diferenca = dialog.ValorInformado - sessao.ValorEsperado;"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","248","Details = $""Valor esperado: {sessao.ValorEsperado:C}\nValor informado: {dialog.ValorInformado:C}\nDiferenca: {diferenca:C}\nVendas da sessao: {sessao.Quantidade"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","261","var sessaoFechada = _caixaService.FecharCaixa(dialog.ValorInformado, dialog.ObservacoesInformadas);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Caixa.xaml.cs","266","$""Caixa fechado com sucesso.\nValor esperado: {sessaoFechada.ValorEsperado:C}\nValor informado: {sessaoFechada.ValorInformadoFechamento.GetValueOrDefault():C}\n"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","39","$""Preço unitário: {item.PrecoUnitario:C}\n"" +"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","40","$""Custo unitário: {item.CustoUnitario:C}\n"" +"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","41","$""Desconto do item: {item.Desconto:C}\n"" +"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","42","$""Subtotal: {item.Subtotal:C}"";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","55","$""Preço venda atual: {produto.PrecoVenda:C}"";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","145","private void DescontoTextBox_KeyDown(object sender, KeyEventArgs e)"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","156","if (!ValidarPermissao(""PDV_APLICAR_DESCONTO"", ""Voce nao possui permissao para aplicar descontos no PDV.""))"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","161","var descontoAnterior = _viewModel.DescontoGeral;"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","163","if (TryParseDecimalFlexible(DescontoTextBox.Text, out var desconto))"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","167","ComercialValidationHelper.GarantirValorMaiorOuIgualZero(desconto, ""o desconto"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","168","ComercialValidationHelper.GarantirDescontoValido(desconto, _viewModel.Subtotal, ""O desconto"");"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","172","ExibirMensagem(ex.Message, ""Desconto"", MessageBoxButton.OK, MessageBoxImage.Warning);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","176","_viewModel.DescontoGeral = desconto;"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","181","acao: ""DescontoAplicado"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\UserControls\PDVControl.Carrinho.xaml.cs","184","detalhes: $""Subtotal={_viewModel.Subtotal:C}; Total={_viewModel.Total:C}"","
